,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,f_1,f_2,f_3,CV
0,7.376432083961806,35.442792663682376,134.3088557058234,0.8542629075099923,1.0049667780294917,29.157706801901018,11.987290483206465,5.214239293517775,76.62884200904361,853.7953371929844,437.0267794297027,0.5461414571191545,50.37241857738142,100.0,0.0,[0.]
1,9.582992683926207,38.49181187891158,121.24826822516927,0.9767957575236016,1.771918694584628,13.601094656772183,14.651181506730573,2.0525785255891895,235.30477230799394,191.90816438709146,567.5535687368147,46.31735152528147,46.26258796418839,100.0,4.901990276372573,[0.]
2,9.726251064018971,39.22642673587208,123.01735863634337,0.14534153316842158,1.872187604208271,29.009873897765768,1.0248444994249073,5.222120062359407,206.83131412445056,191.59907873753403,424.49198219663543,43.26759383906857,46.03559665574477,100.0,6.707225821838877,[0.]
3,0.09949456351733144,7.860266335733771,90.28718082936561,0.9532903530555711,0.19766064888711854,1.224681022272093,0.04629198649871136,0.34116787917776303,20.67867523190482,135.13956470229894,145.3637560230244,0.0005550717387239733,18.811386290656362,63.95569673405145,0.009597973277605027,[0.]
4,9.588940159425183,38.626346000935705,114.32705996991899,1.0735134587373603,2.1512999196072644,28.92791095896222,0.19417973051395265,5.165447230458135,195.22308152055604,233.78200311757263,536.4193197498569,12.503640689859296,42.89491440591734,99.4567796333981,5.9297253823574785,[0.]
5,9.627178836196942,38.145918258788456,121.210146696889,0.979989410113437,1.4434940855209502,31.093298453165744,1.4361624268162059,5.061077951318564,216.16315973084613,198.4513531067477,523.4608786569291,18.484966105952736,44.28253318169181,99.808892473451,4.949225108708612,[0.]
6,9.576346301094514,37.68787374089006,123.81877028266818,0.1428498530299116,2.14452404568212,25.103105517801993,0.1615080748895958,5.049580644334056,193.5118038848587,180.7473998416946,479.8763051658779,18.137236889124786,43.77007863501477,99.74151239578033,6.391654203164278,[0.]
7,7.711112003232198,35.68408319225397,99.59314670091246,0.8229902699585864,1.0822768970799161,14.406126113329359,1.1984961720825442,1.4398140916739086,165.23884280988077,136.25564366535176,382.84941180571593,0.19346076728472106,31.629219383843033,90.54526887671109,0.8871063685595262,[0.]
8,9.188635971304334,38.657661152267,131.61649783336748,5.107412247466711,2.454649656521892,8.061565891590638,17.178682670861825,1.4460812030370227,201.65835716722052,383.15160460630585,391.3112390029063,41.51330899781075,47.221189627354505,100.0,3.3136389669299082,[0.]
9,9.618582562536536,39.362253505474165,104.40902298943482,0.9796985942986622,1.715679804515605,16.97311476214166,0.4047751966848294,0.48424073488266783,165.21541818584086,169.01811391500877,363.76005938953773,0.16211118091299048,34.696756391867396,95.20810045547162,0.3827642864034762,[0.]
10,0.26217362644790043,39.75987176671892,90.26435893823384,0.35407170128062304,1.7350023909772012,12.61904197069073,0.7457218872434173,1.4221145527143666,1.6498418636758707,140.27395152499426,417.83018711338195,2.4016302232242673e-05,22.658761993050426,75.78868872816022,0.00025827428796567817,[0.]
11,0.046599362628627294,18.62715448108008,95.85397374628951,0.8009844453037935,1.7859793393393701,0.33823562700935017,0.059145357143308985,0.42550766104047655,42.10485474495047,44.132598016746414,164.28894144797266,0.00010798213390173615,20.44908827015829,68.68471478459843,0.0015995926690401698,[0.]
12,6.743931284369618,33.48649493955739,94.59007428016014,0.9208553488519156,1.389336644623352,4.154161157502642,0.0484073148612274,0.12490687338946216,28.494366418422274,74.97319317650702,37.28302628337835,0.00011976249312389137,27.10422304269562,82.17964063964551,0.00108492982584064,[0.]
13,9.229559281924818,36.965503856633006,111.87074847629654,1.0296900641718814,2.2338023271760545,18.170486884910783,1.8786460803233598,1.3094285053977093,175.53980159678545,210.94452237142798,391.8125345098167,0.00011976249312389137,36.593924875736306,96.78487280708353,0.0001894219098040089,[0.]
14,0.2637112445570785,8.11611319548921,92.36473161674233,0.807946619744597,1.4354993968359613,1.852249471071893,0.10010264334549801,1.4251208827223265,30.45964438762094,147.2985902601475,413.4617716206381,0.009264516902869172,19.7087624042879,66.0382250815903,0.1476544320079214,[0.]
15,0.6863371666016489,18.64350520564696,90.03700566480236,0.4219357999761872,1.677269635092766,0.22391260541804403,0.006230080528782989,0.16445899613487747,43.24349211411368,92.37428005586645,153.18168779253085,2.290392413742687e-05,19.77207281467364,67.63185234862203,0.00035836593095896896,[0.]
16,9.535952501825195,35.96635211722805,103.33981554072398,0.9557962026779121,2.2402122863673064,19.868376126351077,0.7391548943757456,2.332287706506998,171.22345219351715,221.37846529281964,545.5265654807041,0.5277341152438739,35.74515846000971,95.996431185195,1.0419316780522414,[0.]
17,0.3279037259150396,37.625572840364484,112.96598108172384,0.9103920359398795,0.7081772783139273,13.316136281699485,1.0152697589707425,1.2502994400056948,162.1640942183817,236.00685947775625,46.566762956482506,0.0005742511854350228,27.778055445984076,84.11248026647299,0.00402867038873073,[0.]
18,9.617952176909473,38.754713578423946,121.78140132437728,1.0303019071830377,3.3261108905484966,21.141063336697094,0.3983008670750847,0.4107480742292091,175.74539564103998,168.86652554424876,615.4624581422595,0.25875510059570983,39.20707659598549,98.13559268343654,0.19898762514844165,[0.]
19,9.582992683926207,38.49181187891158,118.6218645359474,0.9767957575236016,1.7673161564543012,13.601094656772183,14.651181506730573,1.445808716374545,237.0394799554172,191.90816438709146,567.5535687368147,46.31735152528147,46.257312098619856,100.0,6.001270771536421,[0.]
