Timestamp,HOWBO_HH_data,HOWAO_HH_data,SGRWO_HH_data,MOWEO_HH_data,Triton_Knoll_HH_data,East_Anglia_HH_data,Walney_ext_HH_data,LARYO_HH_data,BEATO_HH_data,GYMRO_HH_data,RCBKO_HH_data,GRGBW_HH_data,Rampion_HH_data,Dudgeon_HH_data,WDNSO_HH_data,Walney_HH_data,GAOFO_HH_data,SHRSO_HH_data,THNTO_HH_data,LNCSO_HH_data,BRBEO_HH_data,WTMSO_HH_data,Humber_HH_data,Total
01/01/2017 00:00,,,,,,,0,285.357,,513.38,,332.58,,,151.814,205.1,,264.403,,255.363,0,201.68,0,2209.677
01/01/2017 01:00,,,,,,,0,424.419,,435.39,,363.251,,,257.832,242.1,,272.585,,255.662,0,201.692,0,2452.931
01/01/2017 02:00,,,,,,,0,413.63,,395.85,,404.933,,,196.75,183.98,,240.515,,251.52,0,182.173,0,2269.351
01/01/2017 03:00,,,,,,,0,406.069,,458.04,,437.817,,,150.07,218.54,,240.27,,239.816,0,130.089,0,2280.711
01/01/2017 04:00,,,,,,,0,525.45,,275.5,,470.602,,,258.44,310.1,,255.876,,184.09,0,111.115,0,2391.173
01/01/2017 05:00,,,,,,,0,489.38,,364.38,,478.057,,,290.697,337.8,,225.256,,154.635,0,69.733,0,2409.938
01/01/2017 06:00,,,,,,,0,332.088,,333.4,,477.698,,,294.667,262.4,,193.156,,104.559,0,137.07,0,2135.038
01/01/2017 07:00,,,,,,,0,372.55,,472.51,,456.712,,,163.093,233.25,,167.334,,71.948,0,201.301,0,2138.698
01/01/2017 08:00,,,,,,,0,490.119,,350.79,,473.369,,,233.152,295.36,,100.984,,43.49,0,201.262,0,2188.526
01/01/2017 09:00,,,,,,,0,420.669,,495.39,,477.225,,,233.056,283.58,,101.179,,223.257,0,199.637,0,2433.993
01/01/2017 10:00,,,,,,,0,520.959,,555.92,,474.879,,,330.747,305.18,,276.945,,254.063,0,200.177,0,2918.87
01/01/2017 11:00,,,,,,,0,513.369,,541.3,,487.503,,,262.883,254.7,,293.666,,247.512,0,172.481,0,2773.414
01/01/2017 12:00,,,,,,,0,489.568,,521.98,,488.983,,,317.237,342.95,,291.691,,241.297,0,197.566,0,2891.272
01/01/2017 13:00,,,,,,,0,344.809,,423.85,,462.105,,,322.267,348.23,,259.254,,201.008,0,200.717,0,2562.24
01/01/2017 14:00,,,,,,,0,175.85,,330.67,,306.642,,,273.891,317.11,,138.155,,186.762,0,201.69,0,1930.77
01/01/2017 15:00,,,,,,,0,105.287,,249.78,,296.366,,,290.493,332.97,,93.617,,149.698,0,201.64,0,1719.851
01/01/2017 16:00,,,,,,,0,469.217,,371.6,,361.972,,,280.521,313.52,,84.921,,163.33,0,179.593,0,2224.674
01/01/2017 17:00,,,,,,,0,608.78,,295.42,,461.876,,,201.492,270.95,,169.497,,238.634,0,196.219,0,2442.868
01/01/2017 18:00,,,,,,,0,611.65,,457.06,,482.671,,,245.842,278.55,,268.983,,248.566,0,201.472,0,2794.794
01/01/2017 19:00,,,,,,,0,610.61,,507.83,,463.279,,,266.786,291.72,,285.582,,254.311,0,195.959,0,2876.077
01/01/2017 20:00,,,,,,,0,607.768,,509.08,,474.333,,,278.699,325.78,,299.103,,243.286,0,185.625,0,2923.674
01/01/2017 21:00,,,,,,,0,597.089,,528.2,,380.295,,,355.983,346.09,,290.673,,239.776,0,200.766,0,2938.872
01/01/2017 22:00,,,,,,,0,371.219,,485.21,,330.655,,,361.79,252.77,,256.032,,189.841,0,201.62,0,2449.137
01/01/2017 23:00,,,,,,,0,321.16,,423.82,,405.914,,,262.195,209.71,,269.286,,230.359,0,194.647,0,2317.091
02/01/2017 00:00,,,,,,,0,368.658,,254.65,,425.44,,,248.135,163.42,,180.141,,172.607,0,201.723,0,2014.774
02/01/2017 01:00,,,,,,,0,486.039,,225.68,,463.555,,,173.009,103.76,,288.203,,214.392,0,191.041,0,2145.679
02/01/2017 02:00,,,,,,,0,479.66,,204.08,,456.701,,,156.281,103.64,,301.437,,235.028,0,198.482,0,2135.309
02/01/2017 03:00,,,,,,,0,528.639,,210.7,,467.574,,,79.687,110.17,,236.037,,218.717,0,194.851,0,2046.375
02/01/2017 04:00,,,,,,,0,458.93,,220.18,,449.415,,,57.939,115.65,,172.278,,194.459,0,187.463,0,1856.314
02/01/2017 05:00,,,,,,,0,327.848,,202.51,,388.386,,,69.346,100.35,,184.205,,196.857,0,201.705,0,1671.207
02/01/2017 06:00,,,,,,,0,433.179,,130.52,,420.1,,,77.317,112.98,,109.922,,156.509,0,184.858,0,1625.385
02/01/2017 07:00,,,,,,,0,440.05,,89.05,,407.843,,,112.689,119.44,,205.733,,131.946,0,130.567,0,1637.318
02/01/2017 08:00,,,,,,,0,300.498,,79.05,,380.098,,,78.262,81.34,,188.926,,166.708,0,152.782,0,1427.664
02/01/2017 09:00,,,,,,,0,242.009,,95.78,,281.901,,,14.418,16.58,,212.356,,214.57,0,171.132,0,1248.746
02/01/2017 10:00,,,,,,,0,178.659,,79.2,,238.298,,,9.825,14.101,,181.765,,166.663,0,135.638,0,1004.149
02/01/2017 11:00,,,,,,,0,224.51,,49.06,,259.671,,,17.281,42.19,,179.666,,106.662,0,97.02,0,976.06
02/01/2017 12:00,,,,,,,0,180.819,,109.37,,223.833,,,108.934,157.7,,162.686,,111.793,0,123.733,0,1178.868
02/01/2017 13:00,,,,,,,0,132.728,,146,,167.501,,,152.933,145.72,,176.048,,120.879,0,119.936,0,1161.745
02/01/2017 14:00,,,,,,,0,189.127,,141.92,,220.531,,,167.685,165.43,,198.177,,111.797,0,129.305,0,1323.972
02/01/2017 15:00,,,,,,,0,218.379,,178.29,,259.305,,,145.1,140.16,,173.405,,132.909,0,101.028,0,1348.576
02/01/2017 16:00,,,,,,,0,221.35,,218.68,,230.429,,,91.389,134.61,,165.081,,105.805,0,111.734,0,1279.078
02/01/2017 17:00,,,,,,,0,205.66,,206.24,,227.374,,,58.845,96.41,,142.956,,88.513,0,131.208,0,1157.206
02/01/2017 18:00,,,,,,,0,275.138,,125.62,,177.997,,,44.036,99.02,,142.026,,89.657,0,130.28,0,1083.774
02/01/2017 19:00,,,,,,,0,370.119,,74.19,,196.042,,,50.241,112.86,,128.572,,101.995,0,115.882,0,1149.901
02/01/2017 20:00,,,,,,,0,224.789,,83.23,,207.617,,,50.034,80.52,,159.475,,110.102,0,95.215,0,1010.982
02/01/2017 21:00,,,,,,,0,136.239,,107.22,,185.552,,,131.924,157.81,,133.165,,83.244,0,98.543,0,1033.697
02/01/2017 22:00,,,,,,,0,112.1,,152.39,,197.86,,,208.031,221.18,,108.385,,106.462,0,118.224,0,1224.632
02/01/2017 23:00,,,,,,,0,113.739,,226.14,,207.709,,,230.967,228.7,,110.286,,125.176,0,153.035,0,1395.752
03/01/2017 00:00,,,,,,,0,128.838,,325.31,,210.101,,,224.47,243.09,,152.41,,153.628,0,153.946,0,1591.793
03/01/2017 01:00,,,,,,,0,123.328,,406.33,,220.327,,,279.208,263.64,,134.396,,144.104,0,185.682,0,1757.015
03/01/2017 02:00,,,,,,,0,147.78,,467.66,,184.302,,,309.483,263.87,,148.121,,139.084,0,166.902,0,1827.202
03/01/2017 03:00,,,,,,,0,125.02,,436.15,,150.612,,,273.227,251.71,,151.979,,137.993,0,143.924,0,1670.615
03/01/2017 04:00,,,,,,,0,82.139,,433.51,,125.141,,,196.607,231.89,,172.546,,167.344,0,174.919,0,1584.096
03/01/2017 05:00,,,,,,,0,134.798,,422.03,,162.785,,,291.063,270.56,,137.747,,153.805,0,159.633,0,1732.421
03/01/2017 06:00,,,,,,,0,176.258,,455.4,,213.827,,,320.712,275.92,,172.834,,127.737,0,158.458,0,1901.146
03/01/2017 07:00,,,,,,,0,210.728,,390.9,,275.488,,,252.922,243.97,,250.029,,159.712,0,180.712,0,1964.461
03/01/2017 08:00,,,,,,,0,275.48,,426.41,,382.247,,,316.375,309.66,,280.631,,131.728,0,177.979,0,2300.51
03/01/2017 09:00,,,,,,,0,400.548,,451.25,,385.442,,,333.689,254.67,,276.776,,186.119,0,176.536,0,2465.03
03/01/2017 10:00,,,,,,,0,522.089,,486.29,,413.54,,,358.137,326.83,,294.841,,202.705,0,161.001,0,2765.433
03/01/2017 11:00,,,,,,,0,545.557,,495.84,,457.276,,,380.057,343.81,,300.308,,194.691,0,135.561,0,2853.1
03/01/2017 12:00,,,,,,,0,558.457,,513.13,,450.799,,,380.237,341.04,,300.962,,158.216,0,195.881,0,2898.722
03/01/2017 13:00,,,,,,,0,581.839,,523.93,,469.886,,,371.217,328.97,,301.003,,165.514,0,201.654,0,2944.013
03/01/2017 14:00,,,,,,,0,585.578,,519.04,,477.803,,,369.776,331.25,,283.828,,198.845,0,201.692,0,2967.812
03/01/2017 15:00,,,,,,,0,604.416,,501.84,,473.704,,,374.279,329.53,,261.924,,197.994,0,201.712,0,2945.399
03/01/2017 16:00,,,,,,,0,613.498,,511.74,,483.953,,,373.044,315.63,,246.262,,181.679,0,201.659,0,2927.465
03/01/2017 17:00,,,,,,,0,614.247,,475.12,,488.112,,,364.742,308.37,,275.171,,205.143,0,201.669,0,2932.574
03/01/2017 18:00,,,,,,,0,615.088,,447.77,,487.966,,,368.861,325.7,,296.557,,240.389,0,193.135,0,2975.466
03/01/2017 19:00,,,,,,,0,615.02,,476.28,,486.349,,,367.64,303.35,,293.649,,246.947,0,201.106,0,2990.341
03/01/2017 20:00,,,,,,,0,614.68,,521.75,,480.903,,,356.144,316.76,,293.722,,234.255,0,201.694,0,3019.908
03/01/2017 21:00,,,,,,,0,613.879,,559.23,,472.15,,,354.123,318.53,,293.864,,243.541,0,201.691,0,3057.008
03/01/2017 22:00,,,,,,,0,611.1,,562.47,,477.079,,,341.472,287.41,,293.802,,247.144,0,201.657,0,3022.134
03/01/2017 23:00,,,,,,,0,613.607,,563.19,,486.081,,,364.616,304.64,,288.046,,251.191,0,201.728,0,3073.099
04/01/2017 00:00,,,,,,,0,614.868,,550.78,,483.953,,,379.081,349.16,,284.464,,255.582,0,201.733,0,3119.621
04/01/2017 01:00,,,,,,,0,613.728,,532.45,,485.805,,,381.969,328.7,,288.225,,255.046,0,201.885,0,3087.808
04/01/2017 02:00,,,,,,,0,603.548,,530.31,,481.17,,,381.416,336.86,,291.99,,255.02,0,199.277,0,3079.591
04/01/2017 03:00,,,,,,,0,602.447,,543.81,,487.36,,,379.324,333.55,,256.689,,254.533,0,136.522,0,2994.235
04/01/2017 04:00,,,,,,,0,609.169,,538.85,,487.196,,,322.807,248.42,,237.522,,238.828,0,196.462,0,2879.254
04/01/2017 05:00,,,,,,,0,609.679,,492.03,,487.549,,,300.192,269.12,,202.228,,153.933,0,201.3,0,2716.031
04/01/2017 06:00,,,,,,,0,611.129,,498.11,,471.841,,,256.922,315.51,,267.85,,165.064,0,201.675,0,2788.101
04/01/2017 07:00,,,,,,,0,567.269,,450.21,,400.42,,,331.636,343.35,,289.348,,228.567,0,201.659,0,2812.459
04/01/2017 08:00,,,,,,,0,388.229,,404.26,,370.466,,,349.038,312.43,,289.743,,248.935,0,201.684,0,2564.785
04/01/2017 09:00,,,,,,,0,283.149,,337.65,,459.777,,,280.289,252.74,,293.74,,214.212,0,201.672,0,2323.229
04/01/2017 10:00,,,,,,,0,227.418,,289.12,,446.467,,,102.749,134.03,,293.769,,230.903,0,201.616,0,1926.072
04/01/2017 11:00,,,,,,,0,370.75,,171.38,,476.271,,,25.197,72.1,,291.934,,245.375,0,201.578,0,1854.585
04/01/2017 12:00,,,,,,,0,491.189,,69.56,,446.601,,,3.764,54.91,,293.255,,251.339,0,201.679,0,1812.297
04/01/2017 13:00,,,,,,,0,577.339,,26.8,,473.06,,,6.911,53.6,,293.786,,253.323,0,201.692,0,1886.511
04/01/2017 14:00,,,,,,,0,570.947,,21.93,,483.979,,,5.142,54.997,,291.117,,255.1,0,201.661,0,1884.873
04/01/2017 15:00,,,,,,,0,609.739,,32.13,,476.152,,,7.711,33.67,,288.342,,248.568,0,201.62,0,1897.932
04/01/2017 16:00,,,,,,,0,583.127,,38.86,,488.632,,,25.238,27.11,,293.593,,248.42,0,201.641,0,1906.621
04/01/2017 17:00,,,,,,,0,579.089,,61.98,,474.971,,,38.944,23.92,,293.038,,239.98,0,201.617,0,1913.539
04/01/2017 18:00,,,,,,,0,563.218,,67.81,,463.853,,,51.236,31.93,,285.601,,230.007,0,201.632,0,1895.287
04/01/2017 19:00,,,,,,,0,596.029,,66.21,,414.934,,,42.967,27.86,,291.138,,232.158,0,201.66,0,1872.956
04/01/2017 20:00,,,,,,,0,570.369,,46.51,,385.794,,,19.346,16.78,,285.699,,171.024,0,199.337,0,1694.859
04/01/2017 21:00,,,,,,,0,545.747,,30.87,,403.518,,,34.441,14.42,,216.897,,138.124,0,189.999,0,1574.016
04/01/2017 22:00,,,,,,,0,534.8,,14.43,,367.713,,,39.231,20.79,,135.958,,159.506,0,192.743,0,1465.171
04/01/2017 23:00,,,,,,,0,495.569,,8.13,,387.505,,,39.187,33.47,,177.91,,170.421,0,159.657,0,1471.849
05/01/2017 00:00,,,,,,,0,450.83,,8.57,,423.451,,,39.609,34.42,,148.489,,175.066,0,126.504,0,1406.939
05/01/2017 01:00,,,,,,,0,378.539,,22.15,,374.136,,,25.024,25.12,,134.432,,152.881,0,111.066,0,1223.348
05/01/2017 02:00,,,,,,,0,421.909,,3.58,,338.944,,,14.53,17.94,,174.389,,159.291,0,78.474,0,1209.057
05/01/2017 03:00,,,,,,,0,351.598,,0,,311.557,,,19.734,26.66,,164.594,,134.51,0,76.647,0,1085.3
05/01/2017 04:00,,,,,,,0,352.218,,0,,317.98,,,11.12,10.87,,75.137,,89.035,0,72.737,0,929.097
05/01/2017 05:00,,,,,,,0,297.618,,0,,256.434,,,16.15,11.08,,80.047,,50.171,0,39.174,0,750.674
05/01/2017 06:00,,,,,,,0,232.838,,0,,207.228,,,27.314,20.31,,78.957,,44.779,0,49.251,0,660.677
05/01/2017 07:00,,,,,,,0,248.918,,22.08,,235.11,,,37.481,34.55,,42.081,,49.232,0,41.465,0,710.917
05/01/2017 08:00,,,,,,,0,197.61,,50.71,,176.564,,,48.437,48.14,,13.172,,49.201,0,39.051,0,622.885
05/01/2017 09:00,,,,,,,0,138.5,,66.38,,147.852,,,60.418,38.98,,11.859,,32.151,0,30.702,0,526.842
05/01/2017 10:00,,,,,,,0,102.46,,72.11,,124.433,,,39.553,32.68,,12.26,,23.727,0,12.369,0,419.592
05/01/2017 11:00,,,,,,,0,104.108,,74.24,,100.405,,,71.922,78.39,,9.032,,17.299,0,6.248,0,461.644
05/01/2017 12:00,,,,,,,0,73.178,,64.21,,82.133,,,84.644,97.07,,5.156,,1.613,0,1.597,0,409.601
05/01/2017 13:00,,,,,,,0,56.548,,46.71,,51.726,,,118.357,93.82,,2.117,,1.461,0,0,0,370.739
05/01/2017 14:00,,,,,,,0,40.518,,35.14,,56.458,,,134.339,95.2,,0,,0,0,0,0,361.655
05/01/2017 15:00,,,,,,,0,40.759,,46.84,,20.471,,,153.09,98.22,,0,,0,0,0,0,359.38
05/01/2017 16:00,,,,,,,0,35.5,,62.29,,9.908,,,184.192,116.15,,0,,0,0,0,0,408.04
05/01/2017 17:00,,,,,,,0,2.674,,82.28,,31.218,,,186.348,136.65,,0,,0,0,0,0,439.17
05/01/2017 18:00,,,,,,,0,0,,135.7,,72.81,,,190.221,140.87,,0,,0,0,0.302,0,539.903
05/01/2017 19:00,,,,,,,0,13.299,,142.02,,80.199,,,272.217,175.21,,0,,0,0,3.574,0,686.519
05/01/2017 20:00,,,,,,,0,78.519,,129.65,,116.236,,,253.198,164.94,,0,,0,0,17.196,0,759.739
05/01/2017 21:00,,,,,,,0,154.999,,206.27,,143.23,,,205.501,131.88,,0,,0.574,0,42.949,0,885.403
05/01/2017 22:00,,,,,,,0,213.896,,225.06,,128.893,,,176.33,129.39,,16.75,,6.465,0,62.13,0,958.914
05/01/2017 23:00,,,,,,,0,289.959,,229.69,,170.614,,,160.609,119.08,,41.484,,19.86,0,76.77,0,1108.066
06/01/2017 00:00,,,,,,,0,251.778,,191.53,,180.42,,,180.006,135.96,,48.312,,25.903,0,107.327,0,1121.236
06/01/2017 01:00,,,,,,,0,192.768,,143.6,,126.464,,,166.77,136.6,,62.255,,43.751,0,151.933,0,1024.141
06/01/2017 02:00,,,,,,,0,172.389,,112.82,,132.123,,,166.07,152.21,,105.977,,78.265,0,159.601,0,1079.455
06/01/2017 03:00,,,,,,,0,166.87,,142.41,,126.465,,,149.283,113.9,,170.079,,83.294,0,181.899,0,1134.2
06/01/2017 04:00,,,,,,,0,182.609,,152.25,,159.392,,,218.96,127.02,,207.536,,97.612,0,166.294,0,1311.673
06/01/2017 05:00,,,,,,,0,170.66,,129.94,,161.445,,,191.64,131.56,,198.334,,106.496,0,155.353,0,1245.428
06/01/2017 06:00,,,,,,,0,169.979,,206.24,,159.208,,,171.402,130.87,,208.913,,122.545,0,151.222,0,1320.379
06/01/2017 07:00,,,,,,,0,184.619,,211.03,,166.389,,,196.737,109.24,,206.808,,134.122,0,183.288,0,1392.233
06/01/2017 08:00,,,,,,,0,200.089,,196.09,,175.96,,,221.643,138.4,,224.977,,148.355,0,154.421,0,1459.935
06/01/2017 09:00,,,,,,,0,200.169,,209.04,,155.707,,,192.444,132.08,,208.707,,158.589,0,152.032,0,1408.768
06/01/2017 10:00,,,,,,,0,156.768,,234.95,,149.833,,,122.41,120.75,,252.727,,127.591,0,171.072,0,1336.101
06/01/2017 11:00,,,,,,,0,161.928,,150.48,,172.27,,,141.979,193.26,,246.41,,140.785,0,199.787,0,1406.899
06/01/2017 12:00,,,,,,,0,211.3,,142.78,,237.395,,,274.251,311.12,,219.082,,192.962,0,200.21,0,1789.1
06/01/2017 13:00,,,,,,,0,275.828,,188.29,,216.973,,,378.909,355.68,,203.368,,239.617,0,178.247,0,2036.912
06/01/2017 14:00,,,,,,,0,324.168,,197.66,,225.736,,,380.7,353.79,,180.699,,249.143,0,172.862,0,2084.758
06/01/2017 15:00,,,,,,,0,356.078,,297.68,,278.22,,,377.62,344.76,,205.415,,251.545,0,199.689,0,2311.007
06/01/2017 16:00,,,,,,,0,426.82,,325.37,,343.849,,,380.321,316.25,,197.701,,253.205,0,201.684,0,2445.2
06/01/2017 17:00,,,,,,,0,305.378,,236.51,,437.108,,,270.694,228.71,,209.556,,254.239,0,201.658,0,2143.853
06/01/2017 18:00,,,,,,,0,284.568,,268.2,,415.803,,,152.776,128.77,,240.2,,255.651,0,201.662,0,1947.63
06/01/2017 19:00,,,,,,,0,298.379,,278.79,,393.573,,,116.921,78.72,,244.756,,255.662,0,196.622,0,1863.423
06/01/2017 20:00,,,,,,,0,365.65,,276.76,,448.579,,,71.758,40,,298.059,,255.63,0,172.341,0,1928.777
06/01/2017 21:00,,,,,,,0,429.33,,167.26,,475.699,,,30.407,21.52,,290.896,,252.196,0,102.989,0,1770.297
06/01/2017 22:00,,,,,,,0,536.039,,105.09,,487.707,,,25.694,31.55,,264.656,,231.955,0,89.402,0,1772.093
06/01/2017 23:00,,,,,,,0,556.819,,75.51,,488.243,,,21.011,25.483,,231.779,,174.978,0,82.838,0,1656.661
07/01/2017 00:00,,,,,,,0,513.01,,83.68,,487.427,,,14.075,19.82,,181.611,,132.678,0,80.1,0,1512.401
07/01/2017 01:00,,,,,,,0,568.779,,83.8,,488.426,,,9.585,24.084,,169.676,,80.402,0,66.36,0,1491.112
07/01/2017 02:00,,,,,,,0,516.968,,61.49,,476.039,,,4.957,17.836,,146.774,,43.402,0,53.002,0,1320.468
07/01/2017 03:00,,,,,,,0,430.198,,46.07,,377.66,,,3.494,16.953,,130.543,,38.844,0,58.953,0,1102.715
07/01/2017 04:00,,,,,,,0,290.259,,35.85,,279.93,,,0,11.03,,85.794,,37.152,0,53.555,0,793.57
07/01/2017 05:00,,,,,,,0,224.809,,33.51,,245.444,,,0.256,6.457,,47.05,,28.457,0,50.749,0,636.732
07/01/2017 06:00,,,,,,,0,172.588,,26.26,,210.053,,,0.336,2.461,,45.458,,25.704,0,41.829,0,524.689
07/01/2017 07:00,,,,,,,0,135.778,,12.73,,155.91,,,0,0,,30.698,,27.265,0,47.606,0,409.987
07/01/2017 08:00,,,,,,,0,94.638,,10.29,,94.44,,,0,0,,14.897,,19.667,0,51.559,0,285.491
07/01/2017 09:00,,,,,,,0,89.81,,45.34,,88.748,,,0.072,0,,15.291,,11.879,0,50.965,0,302.105
07/01/2017 10:00,,,,,,,0,78.77,,72.85,,88.63,,,0,0,,18.639,,33.687,0,14.096,0,306.672
07/01/2017 11:00,,,,,,,0,67.91,,79.11,,79.031,,,5.886,0.039,,23.844,,40.146,0,8.443,0,304.409
07/01/2017 12:00,,,,,,,0,83.699,,59.64,,61.579,,,25.641,24.63,,19.974,,19.237,0,10.933,0,305.333
07/01/2017 13:00,,,,,,,0,63.178,,66.07,,51.635,,,25.264,21.56,,25.746,,8.843,0,19.889,0,282.185
07/01/2017 14:00,,,,,,,0,68.589,,46.01,,53.92,,,27.96,30.94,,28.488,,6.024,0,8.377,0,270.308
07/01/2017 15:00,,,,,,,0,61.939,,36.83,,57.902,,,18.869,23.22,,13.991,,1.839,0,2.643,0,217.233
07/01/2017 16:00,,,,,,,0,85.849,,24.73,,67.762,,,14.993,16.96,,14.297,,0,0,0.053,0,224.644
07/01/2017 17:00,,,,,,,0,81.298,,11.53,,49.224,,,17.89,32.59,,8.657,,0,0,0,0,201.189
07/01/2017 18:00,,,,,,,0,66.529,,14.78,,34.005,,,33.29,42.13,,3.637,,0,0,0,0,194.371
07/01/2017 19:00,,,,,,,0,12.119,,19.35,,9.976,,,36.77,47.39,,7.506,,0,0,0,0,133.111
07/01/2017 20:00,,,,,,,0,0.639,,41.25,,2.477,,,35.488,46.66,,6.211,,3.548,0,0,0,136.273
07/01/2017 21:00,,,,,,,0,1.673,,31.38,,25.731,,,31.523,43.58,,6.835,,5.742,0,0,0,146.464
07/01/2017 22:00,,,,,,,0,5.97,,27.42,,24.495,,,22.04,25.84,,7.556,,11.623,0,0,0,124.944
07/01/2017 23:00,,,,,,,0,34.778,,1.17,,16.773,,,0,0.432,,0.984,,23.043,0,0,0,77.18
08/01/2017 00:00,,,,,,,0,33.789,,3.06,,19.415,,,3.934,11.658,,0,,33.041,0,22.743,0,127.64
08/01/2017 01:00,,,,,,,0,31.707,,0,,21.509,,,22.35,30.72,,0,,41.156,0,23.64,0,171.082
08/01/2017 02:00,,,,,,,0,53.298,,0,,31.062,,,14.278,17.28,,7.028,,33.328,0,12.28,0,168.554
08/01/2017 03:00,,,,,,,0,40.15,,0,,10.961,,,28.458,39.4,,24.224,,19.527,0,13.677,0,176.397
08/01/2017 04:00,,,,,,,0,52.26,,0,,0,,,45.551,48.79,,24.702,,33.317,0,13.505,0,218.125
08/01/2017 05:00,,,,,,,0,100.919,,5.25,,0,,,57.042,38.82,,14.275,,33.896,0,24.518,0,274.72
08/01/2017 06:00,,,,,,,0,32.63,,11.92,,0,,,25.797,27.84,,2.33,,11.057,0,25.039,0,136.613
08/01/2017 07:00,,,,,,,0,29.967,,15.5,,0,,,29.839,40.66,,4.743,,2.954,0,20.131,0,143.794
08/01/2017 08:00,,,,,,,0,12.776,,4.68,,0,,,27.657,27.74,,5.536,,0.847,0,8.224,0,87.46
08/01/2017 09:00,,,,,,,0,12.176,,0,,0,,,26.907,26.4,,2.032,,0,0,4.168,0,71.683
08/01/2017 10:00,,,,,,,0,4.24,,2.1,,0.749,,,18.111,24.12,,0,,0.857,0,17.116,0,67.293
08/01/2017 11:00,,,,,,,0,0.423,,0.95,,0,,,11.891,17.04,,0.046,,1.963,0,18.54,0,50.853
08/01/2017 12:00,,,,,,,0,2,,2.37,,0,,,50.849,15.09,,5.304,,5.017,0,14.266,0,94.896
08/01/2017 13:00,,,,,,,0,0.183,,0,,0,,,49.012,22.63,,2.095,,0,0,8.04,0,81.96
08/01/2017 14:00,,,,,,,0,0,,1.18,,0,,,4.041,0.365,,10.349,,0,0,12.633,0,28.568
08/01/2017 15:00,,,,,,,0,0,,9.8,,0,,,3.491,5.262,,8.549,,0.2,0,6.919,0,34.221
08/01/2017 16:00,,,,,,,0,0,,17.18,,0,,,11.308,18.48,,11.858,,4.582,0,19.646,0,83.054
08/01/2017 17:00,,,,,,,0,0,,7.25,,0,,,28.098,33.82,,8.199,,11.907,0,19.376,0,108.65
08/01/2017 18:00,,,,,,,0,0,,22.49,,0,,,55.084,61.8,,1.792,,8.877,0,37.572,0,187.615
08/01/2017 19:00,,,,,,,0,0,,9.56,,0,,,87.272,81.6,,15.476,,18.566,0,48.491,0,260.965
08/01/2017 20:00,,,,,,,0,20.874,,8.05,,0,,,105.137,86.05,,19.533,,38.846,0,39.793,0,318.283
08/01/2017 21:00,,,,,,,0,60.279,,58.59,,2.353,,,81.499,120.27,,31.149,,61.29,0,49.647,0,465.077
08/01/2017 22:00,,,,,,,0,68.767,,109.78,,15.828,,,143.841,204.42,,64.035,,71.277,0,82.813,0,760.761
08/01/2017 23:00,,,,,,,0,70.339,,67.39,,44.143,,,289.273,305.85,,88.37,,64.44,0,83.99,0,1013.795
09/01/2017 00:00,,,,,,,0,110.349,,61.22,,60.033,,,332.232,310.93,,98.304,,72.524,0,74.911,0,1120.503
09/01/2017 01:00,,,,,,,0,166.777,,66.59,,69.512,,,354.809,332.83,,96.552,,76.562,0,81.575,0,1245.207
09/01/2017 02:00,,,,,,,0,100.229,,82.42,,82.334,,,372.397,344.02,,92.036,,88.064,0,108.008,0,1269.508
09/01/2017 03:00,,,,,,,0,113.81,,261.76,,152.083,,,379.307,345.38,,78.008,,159.638,0,148.747,0,1638.733
09/01/2017 04:00,,,,,,,0,131.539,,424.49,,149.655,,,382.297,358.25,,103.125,,153.766,0,175.681,0,1878.803
09/01/2017 05:00,,,,,,,0,149.12,,545.25,,144.787,,,382.225,358.23,,152.123,,203.247,0,187.666,0,2122.648
09/01/2017 06:00,,,,,,,0,237.21,,504.15,,183.966,,,382.3,358.29,,184.979,,251.016,0,194.724,0,2296.635
09/01/2017 07:00,,,,,,,0,126.369,,391.09,,200.46,,,382.231,358.18,,220.774,,253.827,0,188.991,0,2121.922
09/01/2017 08:00,,,,,,,0,176.048,,464.68,,218.437,,,382.253,357.93,,196.311,,253.329,0,187.536,0,2236.524
09/01/2017 09:00,,,,,,,0,332.137,,520.11,,299.47,,,300.388,311.86,,198.575,,247.487,0,189.009,0,2399.036
09/01/2017 10:00,,,,,,,0,452.98,,287.53,,372.446,,,206.47,238.03,,298.263,,249.267,0,192.223,0,2297.209
09/01/2017 11:00,,,,,,,0,475.51,,242.1,,418.48,,,360.203,339,,228.942,,249.649,0,195.1,0,2508.984
09/01/2017 12:00,,,,,,,0,452.478,,338.37,,436.424,,,335.785,313.44,,245.51,,247.837,0,194.517,0,2564.361
09/01/2017 13:00,,,,,,,0,504.309,,382.49,,421.032,,,305.174,283.48,,289.849,,249.192,0,195.524,0,2631.05
09/01/2017 14:00,,,,,,,0,522.568,,464.48,,419.151,,,362.547,315.53,,275.697,,253.749,0,190.31,0,2804.032
09/01/2017 15:00,,,,,,,0,605.689,,514.85,,473.034,,,380.688,352.03,,230.725,,253.671,0,126.681,0,2937.368
09/01/2017 16:00,,,,,,,0,614.89,,544.67,,482.293,,,382.261,358.2,,234.268,,198.27,0,89.85,0,2904.702
09/01/2017 17:00,,,,,,,0,618.018,,532.33,,492.324,,,382.211,358.07,,212.714,,79.252,0,101.824,0,2776.743
09/01/2017 18:00,,,,,,,0,618.469,,553.42,,494.06,,,382.2,358.07,,115.078,,114.413,0,127.859,0,2763.569
