timestamp,demand,PV_norm,nuclear_norm,onshore_wind_norm,offshore_wind_norm
05/01/2017 16:00,44578,0.034959509,0.883333333,0.242167093,0.11584805
05/01/2017 17:00,44578,0.001515152,0.883333333,0.278141375,0.124686276
05/01/2017 18:00,44578,0,0.883333333,0.303193346,0.153285731
05/01/2017 19:00,47348.41667,0,0.883333333,0.315295882,0.194911987
05/01/2017 20:00,47302.33333,0,0.883333333,0.313400548,0.215700131
05/01/2017 21:00,42870.83333,0,0.883333333,0.332529001,0.251377832
05/01/2017 22:00,38028.83333,0,0.883333333,0.359992658,0.272248595
05/01/2017 23:00,33743.08333,0,0.883333333,0.362247803,0.314594855
06/01/2017 00:00,33442.83333,0,0.883333333,0.363067431,0.318333996
06/01/2017 01:00,33247.08333,0,0.883333333,0.357000063,0.290767418
06/01/2017 02:00,32469.25,0,0.883333333,0.352209415,0.306471807
06/01/2017 03:00,31975.66667,0,0.883333333,0.370894412,0.32201465
06/01/2017 04:00,31476.16667,0,0.883333333,0.383500713,0.372401624
06/01/2017 05:00,32030.58333,0,0.883333333,0.380544566,0.353593777
06/01/2017 06:00,34918.25,0,0.883333333,0.385271077,0.374873375
06/01/2017 07:00,41570.83333,0,0.883333333,0.374872407,0.395273693
06/01/2017 08:00,44846.33333,0.000254702,0.883333333,0.352947861,0.414495202
06/01/2017 09:00,45692.83333,0.009902038,0.883333333,0.335023337,0.399968202
06/01/2017 10:00,45972.66667,0.039230669,0.883333333,0.331917203,0.379337062
06/01/2017 11:00,46238.58333,0.063146552,0.883333333,0.314913994,0.399437567
06/01/2017 12:00,46609.08333,0.069298589,0.883333333,0.28765995,0.507949577
06/01/2017 13:00,45975.75,0.059058255,0.883333333,0.263669317,0.57830674
06/01/2017 14:00,45732.16667,0.041679728,0.883333333,0.253099736,0.591890864
06/01/2017 15:00,45833.16667,0.02191092,0.883333333,0.238470664,0.656126001
06/01/2017 16:00,48021.75,0.005789577,0.883333333,0.233280349,0.6942252
06/01/2017 17:00,49703.91667,0.000344175,0.883333333,0.210180036,0.60866873
06/01/2017 18:00,48832.58333,0,0.883333333,0.202519876,0.552958378
